splat_id,pos_x,pos_y,pos_z,scale_x,scale_y,scale_z,rot_w,rot_x,rot_y,rot_z,opacity,sh0_r,sh0_g,sh0_b,shN_0_r,shN_0_g,shN_0_b,shN_1_r,shN_1_g,shN_1_b,shN_2_r,shN_2_g,shN_2_b,shN_3_r,shN_3_g,shN_3_b,shN_4_r,shN_4_g,shN_4_b,shN_5_r,shN_5_g,shN_5_b,shN_6_r,shN_6_g,shN_6_b,shN_7_r,shN_7_g,shN_7_b,shN_8_r,shN_8_g,shN_8_b,shN_9_r,shN_9_g,shN_9_b,shN_10_r,shN_10_g,shN_10_b,shN_11_r,shN_11_g,shN_11_b,shN_12_r,shN_12_g,shN_12_b,shN_13_r,shN_13_g,shN_13_b,shN_14_r,shN_14_g,shN_14_b
54518,-1.41795,-0.299376,1.5551,0.00745884,0.00745884,0.00745884,1,0,0,0,0.5,-0.507408,-0.854948,-0.896653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54519,-1.41795,-0.299376,1.5551,0.00745884,0.00745884,0.00745884,1,0,0,0,0.5,-0.507408,-0.854948,-0.896653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54520,-1.40841,-0.29775,1.55953,0.0104405,0.0104405,0.0104405,1,0,0,0,0.5,0.632523,0.271081,-0.0486556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54521,-2.71857,-0.157006,1.56834,0.0109519,0.0109519,0.0109519,1,0,0,0,0.5,-0.132065,-0.563015,-0.465704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54522,-2.40057,-0.217383,1.57447,0.0091276,0.0091276,0.0091276,1,0,0,0,0.5,-0.104262,-0.60472,-0.507408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54523,-2.3448,-0.22564,1.57347,0.0111819,0.0111819,0.0111819,1,0,0,0,0.5,0.827145,0.507408,0.284983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54524,-2.30835,-0.219778,1.57025,0.00942824,0.00942824,0.00942824,1,0,0,0,0.5,-0.187672,-0.702031,-0.78544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54525,-2.08186,-0.272131,1.5755,0.00865799,0.00865799,0.00865799,1,0,0,0,0.5,-0.298884,-0.60472,-0.563015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54526,-2.01277,-0.272953,1.57311,0.00814525,0.00814525,0.00814525,1,0,0,0,0.5,-0.368392,-0.451802,-0.451802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54527,-2.02742,-0.281355,1.57496,0.00649767,0.00649767,0.00649767,1,0,0,0,0.5,-0.243278,-0.535212,-0.60472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54528,-1.9918,-0.298012,1.57721,0.0109391,0.0109391,0.0109391,1,0,0,0,0.5,0.0903605,-0.479605,-0.52131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54529,-1.4493,-0.403846,1.58352,0.0100055,0.0100055,0.0100055,1,0,0,0,0.5,0.0764589,-0.382294,-0.618621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54530,-2.60684,-0.191022,1.57424,0.00794541,0.00794541,0.00794541,1,0,0,0,0.5,0.0903605,-0.52131,-0.493507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54531,-2.59065,-0.198194,1.57783,0.0130785,0.0130785,0.0130785,1,0,0,0,0.5,-0.145967,-0.660326,-0.576916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54532,-2.60695,-0.211848,1.58204,0.0105196,0.0105196,0.0105196,1,0,0,0,0.5,0.882752,0.382294,0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54533,-2.60695,-0.211848,1.58204,0.0105196,0.0105196,0.0105196,1,0,0,0,0.5,0.882752,0.382294,0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54534,-2.58359,-0.220308,1.58357,0.00871341,0.00871341,0.00871341,1,0,0,0,0.5,0.95226,0.52131,0.284983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54535,-2.49182,-0.244961,1.56525,0.0257727,0.0257727,0.0257727,1,0,0,0,0.5,1.06347,1.10518,0.813244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54536,-2.3991,-0.24121,1.58356,0.00893468,0.00893468,0.00893468,1,0,0,0,0.5,-0.0625572,-0.771539,-0.854948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54537,-2.39152,-0.250841,1.58427,0.0111516,0.0111516,0.0111516,1,0,0,0,0.5,-0.423999,-0.715932,-0.688129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54538,-2.39033,-0.266946,1.5904,0.012061,0.012061,0.012061,1,0,0,0,0.5,0.576916,-0.118164,-0.187672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54539,-2.38115,-0.266252,1.59069,0.0118574,0.0118574,0.0118574,1,0,0,0,0.5,-0.0208524,-0.60472,-0.576916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54540,-2.33106,-0.249396,1.58359,0.0158258,0.0158258,0.0158258,1,0,0,0,0.5,-0.104262,-0.729834,-0.688129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54541,-2.35525,-0.262152,1.58578,0.00927725,0.00927725,0.00927725,1,0,0,0,0.5,0.95226,0.52131,0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54542,-2.35532,-0.261507,1.58646,0.00926564,0.00926564,0.00926564,1,0,0,0,0.5,0.95226,0.52131,0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54543,-2.1032,-0.319711,1.59099,0.00987101,0.00987101,0.00987101,1,0,0,0,0.5,0.0208525,-0.410097,-0.465704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54544,-2.04117,-0.301495,1.58218,0.00620097,0.00620097,0.00620097,1,0,0,0,0.5,0.980063,0.535212,0.410097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54545,-2.04106,-0.301821,1.58175,0.00618751,0.00618751,0.00618751,1,0,0,0,0.5,0.980063,0.535212,0.410097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54546,-1.71882,-0.39007,1.59349,0.00812591,0.00812591,0.00812591,1,0,0,0,0.5,0.938358,0.660326,0.660326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54547,-1.53088,-0.419359,1.59373,0.00877187,0.00877187,0.00877187,1,0,0,0,0.5,0.827145,0.52131,0.326688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54548,-1.47086,-0.400533,1.58577,0.012064,0.012064,0.012064,1,0,0,0,0.5,-0.201573,-0.771539,-0.938358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54549,-1.46822,-0.436563,1.59397,0.00875774,0.00875774,0.00875774,1,0,0,0,0.5,0.590818,0.243278,-0.0069508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54550,-1.46876,-0.4359,1.5948,0.00891877,0.00891877,0.00891877,1,0,0,0,0.5,0.590818,0.243278,-0.0069508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54551,-1.45057,-0.449027,1.59907,0.010787,0.010787,0.010787,1,0,0,0,0.5,0.396196,0.0764589,-0.145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54552,-1.45057,-0.449027,1.59907,0.010787,0.010787,0.010787,1,0,0,0,0.5,0.396196,0.0764589,-0.145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54553,-1.38193,-0.421125,1.59202,0.0168261,0.0168261,0.0168261,1,0,0,0,0.5,-0.187672,-0.298884,-0.618621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54554,-2.64536,-0.237508,1.59293,0.0133025,0.0133025,0.0133025,1,0,0,0,0.5,-0.034754,-0.729834,-0.674227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54555,-2.63181,-0.252577,1.59805,0.00793952,0.00793952,0.00793952,1,0,0,0,0.5,0.0208525,-0.576916,-0.660326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54556,-2.62541,-0.23618,1.59108,0.00628917,0.00628917,0.00628917,1,0,0,0,0.5,0.715932,0.354491,0.132065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54557,-2.62031,-0.238446,1.59231,0.00755424,0.00755424,0.00755424,1,0,0,0,0.5,-0.451802,-0.479605,-0.479605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54558,-2.62031,-0.238446,1.59231,0.00755424,0.00755424,0.00755424,1,0,0,0,0.5,-0.451802,-0.479605,-0.479605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54559,-2.59404,-0.232499,1.58882,0.0105757,0.0105757,0.0105757,1,0,0,0,0.5,0.78544,0.52131,0.132065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54560,-2.58858,-0.266549,1.59992,0.00882014,0.00882014,0.00882014,1,0,0,0,0.5,0.896653,0.423999,0.215475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54561,-2.40386,-0.289609,1.59807,0.013125,0.013125,0.013125,1,0,0,0,0.5,-0.298884,-0.646424,-0.590818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54562,-2.4042,-0.306183,1.60315,0.0135841,0.0135841,0.0135841,1,0,0,0,0.5,-0.25718,-0.688129,-0.715932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54563,-2.32477,-0.290209,1.5953,0.00946454,0.00946454,0.00946454,1,0,0,0,0.5,-0.25718,-0.618621,-0.646424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54564,-2.32482,-0.290072,1.59535,0.00947178,0.00947178,0.00947178,1,0,0,0,0.5,-0.25718,-0.618621,-0.646424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54565,-2.33274,-0.308755,1.59934,0.0095013,0.0095013,0.0095013,1,0,0,0,0.5,0.201573,-0.465704,-0.423999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54566,-2.10068,-0.337079,1.59381,0.00953874,0.00953874,0.00953874,1,0,0,0,0.5,-0.187672,-0.563015,-0.702031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54567,-2.09985,-0.352704,1.60024,0.0110058,0.0110058,0.0110058,1,0,0,0,0.5,-0.201573,-0.382294,-0.368392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54568,-1.99566,-0.373257,1.603,0.0127377,0.0127377,0.0127377,1,0,0,0,0.5,-0.0903604,-0.590818,-0.549113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54569,-1.91179,-0.397269,1.60624,0.0135341,0.0135341,0.0135341,1,0,0,0,0.5,0.743736,0.646424,0.396196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54570,-1.86965,-0.411814,1.60887,0.00975264,0.00975264,0.00975264,1,0,0,0,0.5,0.187672,-0.118164,-0.298884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54571,-1.86965,-0.411814,1.60887,0.00975264,0.00975264,0.00975264,1,0,0,0,0.5,0.187672,-0.118164,-0.298884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54572,-1.81805,-0.388026,1.59859,0.0114684,0.0114684,0.0114684,1,0,0,0,0.5,-0.0069508,-0.535212,-0.465704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54573,-1.7486,-0.431123,1.60997,0.0125072,0.0125072,0.0125072,1,0,0,0,0.5,0.993964,0.60472,0.326688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54574,-1.65444,-0.437904,1.60641,0.0108466,0.0108466,0.0108466,1,0,0,0,0.5,0.896653,0.590818,0.340589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54575,-1.63479,-0.447507,1.60807,0.00773112,0.00773112,0.00773112,1,0,0,0,0.5,0.993964,0.646424,0.396196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54576,-1.63461,-0.447968,1.6079,0.0076454,0.0076454,0.0076454,1,0,0,0,0.5,0.993964,0.646424,0.396196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54577,-1.61602,-0.446494,1.60731,0.00891491,0.00891491,0.00891491,1,0,0,0,0.5,0.896653,0.590818,0.396196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54578,-1.5322,-0.445228,1.5993,0.00822738,0.00822738,0.00822738,1,0,0,0,0.5,0.17377,-0.104262,-0.229376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54579,-1.5269,-0.448594,1.60263,0.00796275,0.00796275,0.00796275,1,0,0,0,0.5,0.688129,0.354491,0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54580,-1.52839,-0.464445,1.60732,0.00925233,0.00925233,0.00925233,1,0,0,0,0.5,0.757637,0.368392,0.132065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54581,-1.52839,-0.464445,1.60732,0.00925233,0.00925233,0.00925233,1,0,0,0,0.5,0.757637,0.368392,0.132065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54582,-1.57059,-0.474305,1.61117,0.00726769,0.00726769,0.00726769,1,0,0,0,0.5,0.201573,-0.034754,-0.145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54583,-2.62575,-0.30924,1.61462,0.0123141,0.0123141,0.0123141,1,0,0,0,0.5,-0.0903604,-0.618621,-0.4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54584,-2.34214,-0.330908,1.60802,0.00954429,0.00954429,0.00954429,1,0,0,0,0.5,0.229376,-0.590818,-0.632523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54585,-2.08028,-0.384674,1.60984,0.00877325,0.00877325,0.00877325,1,0,0,0,0.5,-0.0764588,-0.60472,-0.493507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54586,-2.01201,-0.440892,1.62578,0.0123593,0.0123593,0.0123593,1,0,0,0,0.5,0.980063,0.590818,0.243278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54587,-1.92229,-0.439598,1.62073,0.00532017,0.00532017,0.00532017,1,0,0,0,0.5,1.13298,0.896653,0.646424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54588,-1.92212,-0.439437,1.62101,0.0053411,0.0053411,0.0053411,1,0,0,0,0.5,1.13298,0.896653,0.646424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54589,-1.90175,-0.433612,1.62279,0.0088511,0.0088511,0.0088511,1,0,0,0,0.5,0.326688,-0.17377,-0.340589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54590,-1.90175,-0.433612,1.62279,0.0088511,0.0088511,0.0088511,1,0,0,0,0.5,0.326688,-0.17377,-0.340589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54591,-1.89998,-0.439186,1.62707,0.009932,0.009932,0.009932,1,0,0,0,0.5,1.10518,0.841047,0.52131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54592,-1.85713,-0.437904,1.61647,0.0100071,0.0100071,0.0100071,1,0,0,0,0.5,0.451802,-0.0069508,-0.132065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54593,-1.83201,-0.481737,1.63065,0.00951531,0.00951531,0.00951531,1,0,0,0,0.5,0.882752,0.618621,0.410097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54594,-1.83201,-0.481737,1.63065,0.00951531,0.00951531,0.00951531,1,0,0,0,0.5,0.882752,0.618621,0.410097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54595,-1.7819,-0.484416,1.62761,0.0101699,0.0101699,0.0101699,1,0,0,0,0.5,0.799342,0.465704,0.145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54596,-1.54673,-0.534385,1.61448,0.00982841,0.00982841,0.00982841,1,0,0,0,0.5,0.618621,0.396196,0.0903605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54597,-2.67003,-0.337836,1.62678,0.0134234,0.0134234,0.0134234,1,0,0,0,0.5,0.799342,0.423999,0.187672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54598,-2.62483,-0.32522,1.62023,0.0119108,0.0119108,0.0119108,1,0,0,0,0.5,-0.312786,-0.563015,-0.507408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54599,-2.62483,-0.32522,1.62023,0.0119108,0.0119108,0.0119108,1,0,0,0,0.5,-0.312786,-0.563015,-0.507408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54600,-2.40726,-0.370383,1.62416,0.0121561,0.0121561,0.0121561,1,0,0,0,0.5,0.104262,-0.396196,-0.368392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54601,-2.39801,-0.37694,1.62574,0.00856953,0.00856953,0.00856953,1,0,0,0,0.5,0.451802,-0.17377,-0.298884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54602,-2.398,-0.377099,1.62557,0.00856644,0.00856644,0.00856644,1,0,0,0,0.5,0.451802,-0.17377,-0.298884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54603,-2.07321,-0.436786,1.62847,0.0140817,0.0140817,0.0140817,1,0,0,0,0.5,1.02177,0.660326,0.354491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
